wayId,cycleway,length,coordinates
242030434,lane,123.83873826793027,"[(46.3924815, 6.2361512), (46.3923654, 6.2359748), (46.3922048, 6.2357144), (46.3921105, 6.2355615), (46.3919955, 6.2353751), (46.3919513, 6.2353039), (46.3917366, 6.2349541)]"
242030446,lane,85.8515118659733,"[(46.3872531, 6.2470316), (46.3873688, 6.2471459), (46.387507, 6.247314), (46.38755, 6.2473681), (46.3878476, 6.2477424)]"
242030447,lane,41.11381440867339,"[(46.3935904, 6.2306202), (46.3936205, 6.2305789), (46.3936559, 6.230534), (46.3937066, 6.2304558), (46.3937797, 6.2303346), (46.3938367, 6.2302232)]"
242030455,lane,111.670939607083,"[(46.3890805, 6.2229408), (46.3890982, 6.2228933), (46.3892069, 6.2226053), (46.3893496, 6.2222208), (46.3894423, 6.2219614), (46.3895507, 6.2216579)]"
244696503,no,350.609470853615,"[(46.3805461, 6.9250785), (46.3806605, 6.9252746), (46.3807955, 6.9254075), (46.3809256, 6.9254974), (46.3810723, 6.9255587), (46.3812155, 6.925566), (46.3813642, 6.92551), (46.3814956, 6.9254179), (46.3816336, 6.9252767), (46.3818397, 6.9250537), (46.381942, 6.9249334), (46.3820358, 6.924862), (46.3821767, 6.9247746), (46.3823198, 6.9247259), (46.3825011, 6.9247091), (46.382636, 6.924739), (46.3827794, 6.9247954), (46.382994, 6.9249108), (46.3833795, 6.925124)]"
247382411,lane,40.71700879186957,"[(46.393168, 6.2378142), (46.3932011, 6.2380079), (46.3932244, 6.2381205), (46.3932356, 6.2382063), (46.3932434, 6.2382723), (46.3932524, 6.2383289)]"
257466413,lane,107.2506110850158,"[(46.5218341, 6.5867761), (46.5213819, 6.5855414)]"
261153569,shared_lane,601.6695793075229,"[(46.4158461, 6.2511664), (46.4164279, 6.251269), (46.4172914, 6.2514131), (46.4173959, 6.2514305), (46.417457, 6.2514378), (46.4178809, 6.2515085), (46.4181503, 6.2515395), (46.4183265, 6.2515597), (46.418886, 6.2515677), (46.4192666, 6.2515465), (46.421238, 6.2513373)]"
261165261,lane,149.68712506057608,"[(46.6373288, 6.6356596), (46.6371921, 6.6356905), (46.6370192, 6.6357212), (46.6369517, 6.6357421), (46.6365284, 6.6358734), (46.6362283, 6.6360726), (46.6360557, 6.6362254)]"
264562212,lane,179.77980155439056,"[(46.4293636, 6.2644013), (46.429917, 6.2637699), (46.4306315, 6.2629492)]"
264562214,shared_lane,791.3987006119258,"[(46.4344491, 6.2647863), (46.4345579, 6.2648459), (46.4357476, 6.2654989), (46.4365667, 6.2659541), (46.4372437, 6.2663303), (46.4373758, 6.2664037), (46.4377599, 6.2666069), (46.4379484, 6.2667198), (46.4381312, 6.26684), (46.4383301, 6.266984), (46.4384909, 6.2671114), (46.4386567, 6.2672526), (46.438867, 6.2674534), (46.4390872, 6.2676875), (46.4394948, 6.2681961), (46.4396605, 6.2684207), (46.4400239, 6.2689267), (46.4403455, 6.2693744), (46.4405902, 6.2697012)]"
264562219,shared_lane,591.0089986145844,"[(46.4307054, 6.2627047), (46.4306014, 6.2626327), (46.4304999, 6.2625563), (46.4303737, 6.2624567), (46.4303114, 6.2624039), (46.4302506, 6.262349), (46.4301497, 6.262252), (46.4300517, 6.2621499), (46.4299862, 6.2620774), (46.429945, 6.2620296), (46.4298941, 6.2619701), (46.429844, 6.2619092), (46.4297903, 6.2618414), (46.4297371, 6.2617718), (46.4296853, 6.2617014), (46.4296344, 6.2616296), (46.4295813, 6.2615517), (46.4295291, 6.2614723), (46.4294673, 6.2613731), (46.4294061, 6.2612731), (46.4289602, 6.2605012), (46.4270898, 6.2571564)]"
266513075,lane,248.07973712688832,"[(46.5208431, 6.6263804), (46.5208321, 6.6264211), (46.5208008, 6.6265375), (46.5207883, 6.6265915), (46.5206223, 6.6273119), (46.5206131, 6.6273533), (46.5205977, 6.6274225), (46.5204934, 6.6278596), (46.5204765, 6.6279339), (46.5203652, 6.6283258), (46.5202083, 6.6288047), (46.5200571, 6.6292804), (46.5200263, 6.6293847)]"
268840933,lane,145.79740637358387,"[(46.4289638, 6.2648612), (46.4282513, 6.2656857), (46.4279381, 6.2660434)]"
268841425,lane,260.3643479522495,"[(46.4273305, 6.2667886), (46.4272588, 6.266907), (46.4271946, 6.2670224), (46.4271307, 6.2671395), (46.4270662, 6.2672628), (46.4270346, 6.2673252), (46.4270054, 6.2673897), (46.4269792, 6.2674578), (46.4269561, 6.2675278), (46.4269354, 6.2676002), (46.4268949, 6.2677455), (46.426794, 6.2681096), (46.4266645, 6.2685795), (46.426596, 6.2688333), (46.4263858, 6.2696893), (46.426345, 6.2698317)]"
272587436,lane,195.00843277817663,"[(46.5333774, 6.5849495), (46.5333141, 6.5850622), (46.5332323, 6.5852116), (46.5329346, 6.5857139), (46.5328607, 6.5858381), (46.5327216, 6.5860964), (46.5326759, 6.5861609), (46.5326315, 6.586202), (46.5325827, 6.5862357), (46.5321558, 6.5864943), (46.5320846, 6.5865808)]"
272587445,lane,204.46636076813365,"[(46.5344623, 6.5814969), (46.5342775, 6.582079), (46.5341609, 6.5824446), (46.534016, 6.5827468), (46.5339502, 6.5828487), (46.5338766, 6.582937), (46.5337601, 6.5830327), (46.5337262, 6.5830606), (46.5334622, 6.5832276), (46.5334035, 6.5832579), (46.5333325, 6.5832772), (46.5332546, 6.5832761)]"
275198127,opposite,17.519855638991476,"[(46.5186423, 6.6190237), (46.518603, 6.6190346), (46.5185445, 6.619056), (46.5184892, 6.6190775)]"
275198130,opposite_lane,13.80593166055923,"[(46.5191791, 6.6179914), (46.5191391, 6.61804), (46.5191057, 6.6180589), (46.519077, 6.6180907)]"
275270074,opposite,102.1770907330115,"[(46.5123928, 6.6455972), (46.5122633, 6.6462356), (46.5121914, 6.6468934)]"
275276904,opposite_lane,19.804142600808447,"[(46.5146333, 6.6506933), (46.5146527, 6.6508324), (46.5146754, 6.6509438)]"
281308703,opposite,25.072641227980547,"[(46.5128746, 6.645233), (46.5128255, 6.6452447), (46.5127793, 6.6452486), (46.5126846, 6.6452547), (46.5126499, 6.6452564)]"
288612908,opposite,155.22550727695193,"[(46.419164, 6.2687142), (46.4193317, 6.2688862), (46.4198333, 6.2694179), (46.4199094, 6.2695172), (46.4199764, 6.2695842), (46.4201941, 6.2698022), (46.4202914, 6.269904)]"
296774233,lane,727.9228661674798,"[(46.4746182, 6.8462034), (46.47455, 6.8458512), (46.4740898, 6.8439386), (46.4739434, 6.843083), (46.473913, 6.8426142), (46.4738882, 6.842232), (46.4738566, 6.8417125), (46.4738409, 6.8414802), (46.4738047, 6.8409468), (46.473788, 6.8407001), (46.4737645, 6.8403487), (46.4737256, 6.8396107), (46.4737345, 6.839027), (46.4737444, 6.8388618), (46.4737644, 6.8385293), (46.4738291, 6.8377533), (46.4738549, 6.8375203), (46.4738766, 6.8374028), (46.4739027, 6.8373118), (46.473926, 6.8372506), (46.4739562, 6.8371825), (46.4739869, 6.8371339), (46.4740197, 6.8370903), (46.4740555, 6.8370518), (46.4740863, 6.8370246)]"
299376038,lane,13.743403624740543,"[(46.4748203, 6.7775158), (46.4748137, 6.7776945)]"
299376040,lane,154.86931692267427,"[(46.4748137, 6.7776945), (46.4748011, 6.777859), (46.4747902, 6.7779932), (46.4747747, 6.7781148), (46.4747581, 6.7782304), (46.4747399, 6.7783293), (46.474714, 6.7784603), (46.4746856, 6.7785758), (46.4746429, 6.7787245), (46.4745957, 6.7788707), (46.4745444, 6.7790113), (46.4744068, 6.7793792), (46.474337, 6.779567)]"
299739134,opposite_lane,149.59486214566027,"[(46.3869818, 6.2354829), (46.3871715, 6.2352312), (46.3874816, 6.2348716), (46.3877829, 6.2345838), (46.3880681, 6.2343454)]"
301228099,no,47.408967122389775,"[(46.38045, 6.9246215), (46.3804434, 6.9245022), (46.3804464, 6.924398), (46.3804748, 6.9242659), (46.38049, 6.9242116), (46.3805416, 6.924031)]"
301228288,no,80.02988542881025,"[(46.3819472, 6.9222656), (46.3815838, 6.9225277), (46.3814679, 6.922581), (46.381366, 6.9226), (46.3812773, 6.9226165)]"
301228446,no,53.21376158344727,"[(46.3818759, 6.9232922), (46.3815979, 6.9230116), (46.3815193, 6.9229455), (46.3814712, 6.9229348)]"
301228448,no,60.05762071289526,"[(46.3818759, 6.9232922), (46.3818036, 6.9230667), (46.38179, 6.9229257), (46.3818041, 6.9228141), (46.3818322, 6.9226822), (46.3818419, 6.9226518), (46.3818725, 6.9225567)]"
301228522,no,365.5465525678583,"[(46.3812773, 6.9226165), (46.3807903, 6.922665), (46.3803043, 6.9227086), (46.3799087, 6.9227151), (46.3794997, 6.9227041), (46.3791165, 6.9226618), (46.3787464, 6.9226037), (46.3782977, 6.9225211), (46.3779979, 6.9225214)]"
301228534,no,34.03248167643528,"[(46.3814712, 6.9229348), (46.381391, 6.9227199), (46.3813373, 6.9226474), (46.3812773, 6.9226165)]"
301230717,no,14.312612815368938,"[(46.3481852, 6.9271899), (46.3480602, 6.9272345)]"
301230720,no,1756.098846067964,"[(46.3480602, 6.9272345), (46.3470015, 6.9276122), (46.3460794, 6.9279468), (46.3440409, 6.9287193), (46.3431502, 6.9290633), (46.342044, 6.9295195), (46.3416212, 6.9296939), (46.340493, 6.9301432), (46.3383433, 6.9310644), (46.3373724, 6.9314901), (46.3361523, 6.9320438), (46.3338697, 6.9331143), (46.3334769, 6.9333073), (46.3328938, 6.9335938)]"
301230851,no,725.2208828617033,"[(46.3730068, 6.9222739), (46.3730707, 6.922275), (46.3733525, 6.9222797), (46.3740827, 6.9223007), (46.3747441, 6.9223256), (46.375449, 6.9223681), (46.3759323, 6.9223981), (46.3763515, 6.9224407), (46.3772413, 6.9225435), (46.3774731, 6.9225837), (46.3776892, 6.9226221), (46.3781227, 6.9226962), (46.3789159, 6.9228809), (46.3791453, 6.922943), (46.3794968, 6.9230542)]"
301230852,no,14.047796391962791,"[(46.3480848, 6.9273855), (46.3482075, 6.9273418)]"
303294359,lane,27.58556657617476,"[(46.5265153, 6.6517541), (46.526583, 6.6516794), (46.5266963, 6.6515095)]"
304109911,lane,65.31875661309988,"[(46.5220897, 6.6408665), (46.5219128, 6.6408468), (46.5218561, 6.6408328), (46.5218191, 6.6408073), (46.5217903, 6.6407905), (46.5217699, 6.6407722), (46.5217198, 6.6407148), (46.5216959, 6.6406791), (46.521652, 6.6405644), (46.5216331, 6.6404699)]"
304872316,opposite_lane,113.05926838776755,"[(46.5273296, 6.6109864), (46.5273097, 6.6114529), (46.5272946, 6.6123634), (46.5272938, 6.6124089), (46.527293, 6.6124588)]"
305254966,lane,123.3389329040024,"[(46.5263546, 6.6104684), (46.5263678, 6.6101336), (46.5264206, 6.6093567), (46.5264415, 6.6088661)]"
307431817,no,607.3726288235896,"[(46.8395835, 6.6073119), (46.8396456, 6.6073608), (46.8397002, 6.6074039), (46.8398015, 6.6075094), (46.8398496, 6.6076001), (46.839925, 6.6077421), (46.8401079, 6.6082799), (46.8401243, 6.608328), (46.840201, 6.6084762), (46.8404508, 6.6089781), (46.840541, 6.6092616), (46.8406253, 6.6095353), (46.8406765, 6.609655), (46.8408547, 6.6100709), (46.8409159, 6.6101549), (46.841117, 6.610431), (46.8412134, 6.6105235), (46.8413333, 6.6105753), (46.8414304, 6.6106401), (46.8414875, 6.6106872), (46.8415471, 6.6107364), (46.8416674, 6.6109311), (46.8417353, 6.6111201), (46.8417932, 6.6113149), (46.8419251, 6.6117585), (46.8420029, 6.6119203), (46.8421107, 6.6120543), (46.8422245, 6.6121796), (46.8422619, 6.6122207), (46.8423426, 6.612409), (46.8424776, 6.6128411), (46.8425492, 6.6130437), (46.8426582, 6.6132547), (46.8427277, 6.6133971), (46.8427984, 6.6135038)]"
312862279,lane,41.77829256211164,"[(46.3901723, 6.2315292), (46.3902026, 6.2312481), (46.3902192, 6.231095), (46.3902197, 6.2309913)]"
337409431,lane,51.51661595135606,"[(46.393168, 6.2378142), (46.393081, 6.2375302), (46.3930329, 6.2373488), (46.3929889, 6.2371966)]"
338324614,lane,162.31315570813464,"[(46.3920692, 6.2285292), (46.3917692, 6.2290562), (46.391651, 6.2292631), (46.3916055, 6.2293444), (46.3913664, 6.229772), (46.3912593, 6.2299625), (46.39114, 6.2301568)]"
338324618,lane,40.507885549826725,"[(46.391505, 6.2345754), (46.3914301, 6.2344496), (46.3913793, 6.2343561), (46.3912796, 6.2341619)]"
338324619,lane,63.48961976453688,"[(46.3929889, 6.2371966), (46.3929483, 6.2370742), (46.3929048, 6.2369546), (46.3928875, 6.2369071), (46.3928665, 6.2368538), (46.3928153, 6.2367366), (46.3927429, 6.2365875), (46.3926911, 6.2364952)]"
338324620,lane,23.21947165086248,"[(46.3934223, 6.2307987), (46.3934727, 6.2307488), (46.3935271, 6.230697), (46.3935904, 6.2306202)]"
338324621,lane,89.59551924881153,"[(46.3926568, 6.2311327), (46.3930506, 6.2310188), (46.3931347, 6.2309889), (46.3931941, 6.2309626), (46.3932248, 6.2309483), (46.3932845, 6.2309127), (46.3933303, 6.2308781), (46.3934223, 6.2307987)]"
338335841,lane,80.30335692172515,"[(46.3886219, 6.2387351), (46.3885045, 6.2387911), (46.3884507, 6.2388238), (46.3883027, 6.2389286), (46.3881795, 6.2390362), (46.3880936, 6.2391245), (46.3879918, 6.2392324)]"
338364266,track,155.03346802238445,"[(46.3816117, 6.2258755), (46.3816045, 6.226012), (46.3815998, 6.2261333), (46.3815956, 6.226374), (46.3816032, 6.2266103), (46.3816174, 6.2268067), (46.3816387, 6.2270193), (46.3816485, 6.2270907), (46.3817044, 6.2274834), (46.381774, 6.2278639)]"
338998908,lane,216.6123440947473,"[(46.3945626, 6.237116), (46.394602, 6.2370994), (46.3947954, 6.2370176), (46.3949021, 6.236977), (46.3950118, 6.2369352), (46.3953259, 6.2368108), (46.3953754, 6.2367918), (46.3959907, 6.2365458), (46.3961561, 6.2365029), (46.3963018, 6.2364717), (46.3963795, 6.2364626), (46.3964528, 6.2364509)]"
339323019,lane,87.33743949030844,"[(46.4392179, 6.2517278), (46.4391531, 6.2517444), (46.4390925, 6.2517534), (46.4390104, 6.2517495), (46.4389466, 6.251731), (46.4388777, 6.2516928), (46.4388211, 6.2516425), (46.438759, 6.2515744), (46.438685, 6.2514547), (46.4385703, 6.2512492)]"
351595313,lane,1259.5328380649592,"[(46.483439, 6.8503251), (46.4831507, 6.8491726), (46.4831315, 6.8490959), (46.4831013, 6.8489751), (46.4830815, 6.8488865), (46.483066, 6.848831), (46.4830444, 6.8487434), (46.4830395, 6.8487237), (46.4830183, 6.8486376), (46.4830009, 6.8485668), (46.4829357, 6.8483029), (46.4827187, 6.8474233), (46.4826307, 6.8470581), (46.4825803, 6.8468488), (46.4825319, 6.8467004), (46.4824632, 6.8465621), (46.482359, 6.8464186), (46.4822598, 6.8463212), (46.4821251, 6.8462268), (46.4818869, 6.8461097), (46.481776, 6.8460312), (46.4816807, 6.8458875), (46.4816258, 6.8457491), (46.4815974, 6.8455522), (46.4816038, 6.8453725), (46.4816377, 6.8452155), (46.4817082, 6.8450319), (46.4818048, 6.8448347), (46.4818302, 6.8447846), (46.4818747, 6.8446966), (46.4819469, 6.8445559), (46.4819931, 6.8444658), (46.4820461, 6.8443573), (46.482191, 6.8440612), (46.482292, 6.8438328), (46.482326, 6.8437437), (46.4823377, 6.8436536), (46.4823317, 6.8435745), (46.4823126, 6.8434868), (46.4822662, 6.8434136), (46.4821897, 6.843348), (46.4820989, 6.8433385), (46.4820031, 6.8433833), (46.4818526, 6.843469), (46.4816963, 6.8435404), (46.4815195, 6.8435527), (46.4812611, 6.843524), (46.4810385, 6.8434289), (46.4802216, 6.8429708), (46.4801829, 6.8429503), (46.4801435, 6.8429278), (46.4799949, 6.8428378), (46.4798597, 6.8427611), (46.4797392, 6.8426353), (46.4796716, 6.842496), (46.4795994, 6.8423094), (46.4795509, 6.8421802), (46.4793861, 6.8417414), (46.4793391, 6.8416353), (46.4793287, 6.8416118), (46.4792952, 6.8415363), (46.4792504, 6.8414527), (46.4792257, 6.8414081), (46.4791877, 6.8413399), (46.4791397, 6.8412522), (46.4791229, 6.8412215), (46.4790224, 6.8410569), (46.478729, 6.8405763), (46.4783019, 6.8398771), (46.4782298, 6.8397591), (46.478151, 6.8396313), (46.4780916, 6.8395315), (46.4779281, 6.8392534)]"
351653531,no,127.67154167046249,"[(46.4760878, 6.8239756), (46.476087, 6.8237311), (46.4760316, 6.8231478), (46.4760119, 6.8227444), (46.4760144, 6.8225333), (46.4760384, 6.8223225)]"
351653532,no,1726.2000755889123,"[(46.4760384, 6.8223225), (46.4760955, 6.8219115), (46.4761725, 6.8214093), (46.476211, 6.8210916), (46.4762242, 6.8207477), (46.4762437, 6.8198182), (46.4762668, 6.8187141), (46.4763282, 6.8153573), (46.4762856, 6.8148623), (46.4762038, 6.814165), (46.4759037, 6.811377), (46.4758325, 6.8105547), (46.4757522, 6.8095977), (46.4755391, 6.8068719), (46.4755407, 6.8065815), (46.475562, 6.8062567), (46.4756188, 6.8056028), (46.4756455, 6.8054376), (46.4756808, 6.805289), (46.4759972, 6.8041909), (46.4761365, 6.8036781), (46.4762397, 6.8031902), (46.4763307, 6.8026238), (46.4765142, 6.8015838), (46.4766206, 6.8009394), (46.4766747, 6.8006109), (46.4766968, 6.8004486), (46.476713, 6.8003105), (46.4767201, 6.8002044)]"
353275962,opposite,119.6431937676091,"[(46.5278692, 6.6184218), (46.5278604, 6.6183233), (46.5279069, 6.6182215), (46.5280467, 6.6178968), (46.5274844, 6.6173979)]"
354384739,opposite,36.9732648592245,"[(46.5284356, 6.6182272), (46.5281529, 6.6179733)]"
354384740,opposite,91.54324553894087,"[(46.5280787, 6.6188596), (46.5279695, 6.6191739), (46.5278959, 6.6194051), (46.5278915, 6.6195366), (46.5278815, 6.619835), (46.5278803, 6.6198694), (46.5278512, 6.6199837)]"
354688100,opposite,68.42556487504035,"[(46.5274213, 6.620622), (46.5278512, 6.6199837)]"
356549446,lane,137.3154489066997,"[(46.4702507, 6.8208439), (46.4702138, 6.8210414), (46.4701936, 6.8211336), (46.4701555, 6.8212851), (46.4701196, 6.8214147), (46.4700831, 6.8215278), (46.4700373, 6.8216554), (46.4699833, 6.821801), (46.4699257, 6.8219379), (46.4698709, 6.8220566), (46.4698172, 6.8221615), (46.4697636, 6.8222497), (46.4697173, 6.8223159), (46.4696629, 6.8223877)]"
356591634,lane,50.87416899914692,"[(46.4696629, 6.8223877), (46.469603, 6.8224587), (46.4695471, 6.8225146), (46.4694847, 6.8225677), (46.4693967, 6.8226359), (46.4692703, 6.8227233)]"
356726200,lane,34.992276669619166,"[(46.4707073, 6.8132246), (46.4706793, 6.8136784)]"
356726201,lane,54.34609594158239,"[(46.4706793, 6.8136784), (46.4706651, 6.8139108), (46.4706383, 6.8143835)]"
363595924,lane,403.2182844265893,"[(46.5644702, 6.677771), (46.5643735, 6.6778069), (46.5642684, 6.677839), (46.5641413, 6.677869), (46.5639487, 6.6779018), (46.5638144, 6.6779153), (46.563235, 6.6779552), (46.563077, 6.677984), (46.5629791, 6.6780115), (46.5628542, 6.678057), (46.5627557, 6.6781067), (46.5619447, 6.6785824), (46.5614571, 6.6788669), (46.5612437, 6.6789637), (46.5610998, 6.6790075), (46.560982, 6.679037)]"
364312437,lane,193.5484369181176,"[(46.3912796, 6.2341619), (46.3907184, 6.2330526), (46.3903244, 6.2322709), (46.3902542, 6.2321282)]"
364321505,lane,247.46510023304344,"[(46.3804739, 6.2416967), (46.3805285, 6.2417504), (46.3809798, 6.242171), (46.3812805, 6.2424513), (46.3818421, 6.2429735), (46.3819118, 6.2430342), (46.3820834, 6.243191), (46.3821507, 6.2432445), (46.3822132, 6.243288), (46.3822524, 6.2433154), (46.3823098, 6.2433438), (46.3823708, 6.2433645)]"
364368038,lane,83.12864882213474,"[(46.3842101, 6.245165), (46.3843224, 6.2453408), (46.384423, 6.2454846), (46.3845058, 6.2455818), (46.3846984, 6.2457591), (46.3847915, 6.2458315)]"
371138314,track,71.90423742487,"[(46.3816818, 6.2241337), (46.3816831, 6.2243147), (46.3816832, 6.2244215), (46.3816838, 6.2245075), (46.3816814, 6.2246105), (46.381675, 6.224797), (46.3816617, 6.2250674)]"
374937454,lane,248.96425358538085,"[(46.5157464, 6.5600727), (46.5159269, 6.5601121), (46.5162291, 6.5601891), (46.5165231, 6.5602719), (46.5174006, 6.5605586), (46.5179334, 6.5607634)]"
375828354,opposite,139.9304153788466,"[(46.5384827, 6.6261988), (46.5385921, 6.6260247), (46.5390402, 6.6248824), (46.5391017, 6.6246225)]"
377446820,lane,100.27905802806204,"[(46.5295802, 6.5676018), (46.5294423, 6.5675032), (46.529075, 6.5672406), (46.5289376, 6.5671424), (46.5287712, 6.5670235)]"
377446821,lane,35.37604986151403,"[(46.5298656, 6.5678058), (46.5296961, 6.5676846), (46.5296501, 6.5676518), (46.5295802, 6.5676018)]"
377446831,lane,90.44228857852394,"[(46.5357323, 6.5719896), (46.5352027, 6.5716288), (46.534996, 6.571488)]"
377446832,lane,76.2150418980744,"[(46.5363452, 6.5724349), (46.5358423, 6.5720695), (46.5357323, 6.5719896)]"
377446833,lane,31.70390439473273,"[(46.5367496, 6.5727109), (46.5364931, 6.5725302)]"
377446834,lane,17.9929315948571,"[(46.5364931, 6.5725302), (46.5363452, 6.5724349)]"
381141785,opposite,85.93119488206011,"[(46.3930657, 6.248847), (46.3930934, 6.2490282), (46.3931411, 6.2491879), (46.3932084, 6.2492649), (46.3935176, 6.2495077), (46.3935783, 6.2495969)]"
381141786,opposite_lane,73.97954922610126,"[(46.3935783, 6.2495969), (46.3937564, 6.2493661), (46.3939066, 6.2492077), (46.3940981, 6.2489977)]"
383072315,no,77.94043033104354,"[(46.7116987, 6.5675681), (46.7119823, 6.5666359)]"
383072317,no,77.90578670482883,"[(46.7118907, 6.5676909), (46.7119214, 6.567586), (46.7120248, 6.5672977), (46.7121908, 6.5667706)]"
384582785,no,10.966026770776534,"[(46.526569, 6.6511435), (46.5265975, 6.6511983), (46.5266191, 6.6512657)]"
387720804,lane,241.71651230381016,"[(46.5383082, 6.59975), (46.5378353, 6.6006703), (46.5376624, 6.6010067), (46.5376176, 6.6010944), (46.5371894, 6.6019324), (46.5370119, 6.6022799)]"
387720808,lane,14.827539136750762,"[(46.5396863, 6.5964818), (46.5396295, 6.5966567)]"
391670431,opposite,9.593155868531358,"[(46.4608672, 6.3227799), (46.4608316, 6.3227546), (46.4607851, 6.3227494)]"
396546690,no,49.30576882434953,"[(46.5421158, 6.6210086), (46.5420889, 6.620913), (46.5420418, 6.6207561), (46.5419071, 6.6204436)]"
398412740,lane,12.04432412462396,"[(46.521324, 6.6145602), (46.5213597, 6.614412)]"
416229050,no,519.2228683263518,"[(46.8427984, 6.6135038), (46.8428684, 6.6135891), (46.8429542, 6.613671), (46.8432896, 6.613943), (46.8433604, 6.6140061), (46.843405, 6.6140345), (46.8434959, 6.6140633), (46.8436346, 6.6140843), (46.8438079, 6.6141035), (46.8439435, 6.6141088), (46.8442202, 6.6140985), (46.8442743, 6.6141102), (46.8443376, 6.6141323), (46.844382, 6.6141754), (46.8444249, 6.6142534), (46.8444522, 6.6143255), (46.8444718, 6.6144), (46.8444887, 6.6145503), (46.8444894, 6.6146795), (46.84449, 6.61482), (46.8444749, 6.6149743), (46.8444499, 6.6151696), (46.8444338, 6.6153366), (46.8444352, 6.6154291), (46.8444522, 6.6155317), (46.8444881, 6.6156265), (46.8445301, 6.6157423), (46.844609, 6.6158871), (46.8446981, 6.6160036), (46.8448938, 6.6162727), (46.8450124, 6.6163978), (46.8451041, 6.6164706), (46.8454641, 6.6166073), (46.8455258, 6.6166492), (46.8455814, 6.6167085), (46.8456324, 6.6167881), (46.845668, 6.6168883), (46.8457332, 6.6171061), (46.8457794, 6.6172025), (46.8458492, 6.617337), (46.845879, 6.6174027)]"
416233468,no,338.2449902091852,"[(46.845879, 6.6174027), (46.845904, 6.6174815), (46.8459171, 6.6175667), (46.8459175, 6.6176711), (46.8459093, 6.6177416), (46.8458822, 6.6179483), (46.845874, 6.6180345), (46.8458728, 6.6181046), (46.8458754, 6.6181824), (46.8458818, 6.6182442), (46.8458994, 6.6183277), (46.8459257, 6.6184082), (46.8459629, 6.6184782), (46.846022, 6.6185536), (46.8461267, 6.6186653), (46.8461865, 6.6187336), (46.8462286, 6.6188041), (46.8462646, 6.6188758), (46.8463091, 6.6190024), (46.8463353, 6.619107), (46.8463653, 6.6192797), (46.8464274, 6.6195447), (46.8464654, 6.6196858), (46.8465094, 6.6198386), (46.8465848, 6.6200601), (46.8466653, 6.6202194), (46.846752, 6.6203561), (46.8469191, 6.6205548), (46.8470615, 6.6206994), (46.8473428, 6.6209628)]"
418422213,lane,9.996009947568808,"[(46.5056825, 6.670996), (46.5056583, 6.6710501), (46.5056335, 6.6711052)]"
421517870,lane,141.90807515693348,"[(46.5230796, 6.6555107), (46.5231213, 6.6554078), (46.5232073, 6.6552321), (46.5232437, 6.6551668), (46.5233485, 6.6549784), (46.5234044, 6.6548835), (46.5234353, 6.6548373), (46.5234985, 6.6547498), (46.5236903, 6.6544845), (46.5238218, 6.654313), (46.5238689, 6.6542489), (46.5239411, 6.6541574)]"
421517877,lane,82.75284407241395,"[(46.5239411, 6.6541574), (46.5239956, 6.6540879), (46.5244364, 6.653525), (46.5244979, 6.6534416)]"
421517881,lane,50.203014093671754,"[(46.5252111, 6.6522024), (46.5252678, 6.6521634), (46.5253667, 6.6520975), (46.5254683, 6.6520509), (46.5255133, 6.6520303), (46.5255941, 6.6520096), (46.5256376, 6.6519984)]"
421517923,lane,107.45174085233013,"[(46.524614, 6.6532858), (46.5247183, 6.6531038), (46.5247473, 6.6530363), (46.5247685, 6.6529867), (46.5248657, 6.6527598), (46.5249169, 6.6526401), (46.5250105, 6.6524511), (46.5251318, 6.6522705), (46.5252111, 6.6522024)]"
422975198,lane,106.16372064680672,"[(46.4744867, 6.7858597), (46.4744833, 6.7859955), (46.474488, 6.7861089), (46.474499, 6.7862329), (46.4745276, 6.7864277), (46.4745586, 6.786631), (46.474585, 6.7868384), (46.4746111, 6.7870493), (46.4746262, 6.7872233)]"
424545778,track,56.12586349096345,"[(46.3582266, 6.2152695), (46.3586416, 6.2156849)]"
426498863,lane,60.76852510481314,"[(46.4868343, 6.7512326), (46.4865796, 6.7519329)]"
426874145,lane,565.8706780170089,"[(46.4802464, 6.7613936), (46.4797962, 6.7624102), (46.4796038, 6.762864), (46.4794187, 6.763317), (46.4792055, 6.763858), (46.4790547, 6.7642543), (46.478839, 6.7648532), (46.4786717, 6.7653534), (46.478504, 6.7658566), (46.4784116, 6.7661176), (46.4783239, 6.7663513), (46.4782387, 6.7665709), (46.4780262, 6.7670868), (46.4779183, 6.7673535), (46.4778194, 6.7676057), (46.4777467, 6.7678064)]"
438945435,lane,41.63569332251798,"[(46.548248, 6.5624571), (46.5481103, 6.5622732), (46.5479792, 6.5620793)]"
438945447,lane,17.170237391834462,"[(46.5487121, 6.5624502), (46.5487252, 6.5623781), (46.5487341, 6.5623046), (46.5487387, 6.5622302)]"
438945449,lane,31.982316830772383,"[(46.5485614, 6.5628044), (46.548618, 6.5626923), (46.5486684, 6.562574), (46.5487121, 6.5624502)]"
440145283,lane,44.41682955309559,"[(46.4717243, 6.8630061), (46.4715931, 6.8630442), (46.4714608, 6.8630729), (46.47133, 6.8630984)]"
440145285,lane,58.355410816386886,"[(46.472653, 6.86214), (46.4725846, 6.8622554), (46.4725116, 6.8623647), (46.4724343, 6.8624675), (46.4723529, 6.8625634), (46.4722677, 6.8626521)]"
